id_evento,nombre_evento,ubicacion,fecha,categoria,necesidad_especial,integrantes,edad_minima,modalidad,precio,link,descripcion
117,CosmoCaixa Barcelona,Barcelona,2025-04-20 00:00:00,Parque Temático,Visual,3,2,Al aire libre,Desde 5€,https://cosmocaixa.org/,Disfruta de un parque temático familiar en CosmoCaixa Barcelona en Barcelona el 20 de April de 2025.
118,Festival Tomavistas Madrid,Madrid,2025-11-02 00:00:00,Espectáculo,Auditiva,5,5,Cubierto,Gratis,https://www.tomavistasfestival.com/,Disfruta de un espectáculo familiar en Festival Tomavistas Madrid en Madrid el 2 de November de 2025.
119,Feria del Caballo Jerez,Cádiz,2025-07-14 00:00:00,Concierto,Visual,4,5,Al aire libre,Gratis,https://feriadelcaballojerez.com/,Disfruta de un concierto familiar en Feria del Caballo Jerez en Cádiz el 14 de July de 2025.
120,Isla Mágica Sevilla,Sevilla,2025-01-28 00:00:00,Museo,Cognitiva,1,5,Al aire libre,Desde 30€,https://www.islamagica.es/,Disfruta de un museo familiar en Isla Mágica Sevilla en Sevilla el 28 de January de 2025.
121,Atlantis Aquarium Madrid,Madrid,2025-05-18 00:00:00,Museo,Movilidad reducida,2,2,Cubierto,Desde 30€,https://www.atlantisaquarium-madrid.es/,Disfruta de un museo familiar en Atlantis Aquarium Madrid en Madrid el 18 de May de 2025.
122,Zoo Aquarium de Madrid,Madrid,2025-05-04 00:00:00,Exposición,Visual,1,8,Cubierto,Desde 10€,https://www.zoomadrid.com/,Disfruta de un exposición familiar en Zoo Aquarium de Madrid en Madrid el 4 de May de 2025.
123,L'Aquàrium Barcelona,Barcelona,2025-01-08 00:00:00,Concierto,Cognitiva,5,0,Cubierto,Por confirmar,https://www.aquariumbcn.com/,Disfruta de un concierto familiar en L'Aquàrium Barcelona en Barcelona el 8 de January de 2025.
124,Pueblo Español de Barcelona,Barcelona,2025-09-10 00:00:00,Festival,Auditiva,4,2,Cubierto,Gratis,https://poble-espanyol.com/,Disfruta de un festival familiar en Pueblo Español de Barcelona en Barcelona el 10 de September de 2025.
125,Museo de Cera de Madrid,Madrid,2025-05-11 00:00:00,Parque Temático,Ninguna,4,0,Cubierto,Por confirmar,https://www.museoceramadrid.com/,Disfruta de un parque temático familiar en Museo de Cera de Madrid en Madrid el 11 de May de 2025.
126,Museo Interactivo de la Música Málaga,Málaga,2025-02-05 00:00:00,Museo,Ninguna,1,8,Al aire libre,Desde 20€,https://www.musicaenaccion.com/,Disfruta de un museo familiar en Museo Interactivo de la Música Málaga en Málaga el 5 de February de 2025.
127,Oceanogràfic Valencia,Valencia,2025-08-17 00:00:00,Espectáculo,Ninguna,5,5,Cubierto,Gratis,https://www.oceanografic.org/,Disfruta de un espectáculo familiar en Oceanogràfic Valencia en Valencia el 17 de August de 2025.
128,Festival de Magia - Parque de Atracciones,Madrid,2025-12-29 00:00:00,Festival,Cognitiva,3,2,Cubierto,Desde 30€,https://parquedeatracciones.es/eventos/festival-magia,Disfruta de un festival familiar en Festival de Magia - Parque de Atracciones en Madrid el 29 de December de 2025.
129,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-05-13 00:00:00,Concierto,Auditiva,4,5,Cubierto,Desde 30€,https://cac.es/,Disfruta de un concierto familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 13 de May de 2025.
130,Familyland Tres Cantos,Madrid,2025-06-25 00:00:00,Museo,Cognitiva,2,2,Cubierto,Desde 10€,https://familyland.es/,Disfruta de un museo familiar en Familyland Tres Cantos en Madrid el 25 de June de 2025.
131,Harpia Balaguer Medieval Lleida,Lleida,2025-03-30 00:00:00,Espectáculo,Cognitiva,3,5,Al aire libre,Desde 5€,https://balaguer.cat/portal/,Disfruta de un espectáculo familiar en Harpia Balaguer Medieval Lleida en Lleida el 30 de March de 2025.
132,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-07-03 00:00:00,Museo,Auditiva,1,2,Al aire libre,Desde 20€,https://www.madrid.es/portales/munimadrid,Disfruta de un museo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 3 de July de 2025.
133,CaixaForum Barcelona,Barcelona,2025-02-08 00:00:00,Festival,Visual,5,5,Al aire libre,Desde 20€,https://caixaforum.org/es/barcelona,Disfruta de un festival familiar en CaixaForum Barcelona en Barcelona el 8 de February de 2025.
134,CaixaForum Madrid,Madrid,2025-02-02 00:00:00,Festival,Auditiva,5,8,Al aire libre,Desde 5€,https://caixaforum.org/es/madrid,Disfruta de un festival familiar en CaixaForum Madrid en Madrid el 2 de February de 2025.
135,CosmoCaixa Barcelona,Barcelona,2025-05-16 00:00:00,Concierto,Ninguna,3,8,Cubierto,Desde 30€,https://cosmocaixa.org/,Disfruta de un concierto familiar en CosmoCaixa Barcelona en Barcelona el 16 de May de 2025.
136,Parque de la Naturaleza de Cabárceno Cantabria,Cantabria,2025-01-09 00:00:00,Festival,Auditiva,5,0,Al aire libre,Desde 20€,https://parquedecabarceno.com/,Disfruta de un festival familiar en Parque de la Naturaleza de Cabárceno Cantabria en Cantabria el 9 de January de 2025.
137,PortAventura World,Madrid,2025-09-14 00:00:00,Espectáculo,Auditiva,5,2,Al aire libre,Desde 10€,https://www.portaventuraworld.com/,Disfruta de un espectáculo familiar en PortAventura World en Madrid el 14 de September de 2025.
139,Museo Interactivo de la Música Málaga,Málaga,2025-01-07 00:00:00,Exposición,Ninguna,1,2,Al aire libre,Gratis,https://www.musicaenaccion.com/,Disfruta de un exposición familiar en Museo Interactivo de la Música Málaga en Málaga el 7 de January de 2025.
140,Museo del Mar de Galicia,A Coruña,2025-09-25 00:00:00,Concierto,Ninguna,5,8,Cubierto,Desde 5€,https://museodomar.xunta.gal/,Disfruta de un concierto familiar en Museo del Mar de Galicia en A Coruña el 25 de September de 2025.
141,CaixaForum Barcelona,Barcelona,2025-03-16 00:00:00,Exposición,Auditiva,2,8,Cubierto,Por confirmar,https://caixaforum.org/es/barcelona,Disfruta de un exposición familiar en CaixaForum Barcelona en Barcelona el 16 de March de 2025.
142,Festival Pirineos Sur,Madrid,2025-12-05 00:00:00,Espectáculo,Visual,4,0,Cubierto,Por confirmar,https://pirineos-sur.es/,Disfruta de un espectáculo familiar en Festival Pirineos Sur en Madrid el 5 de December de 2025.
143,Harpia Balaguer Medieval Lleida,Lleida,2025-07-22 00:00:00,Exposición,Ninguna,2,5,Al aire libre,Desde 20€,https://balaguer.cat/portal/,Disfruta de un exposición familiar en Harpia Balaguer Medieval Lleida en Lleida el 22 de July de 2025.
144,Museo de la Felicidad Madrid,Madrid,2025-08-26 00:00:00,Exposición,Ninguna,2,0,Al aire libre,Desde 20€,https://www.museodelafelicidad.es/,Disfruta de un exposición familiar en Museo de la Felicidad Madrid en Madrid el 26 de August de 2025.
145,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-06-19 00:00:00,Literatura,Auditiva,2,8,Al aire libre,Desde 10€,https://teatrosanpol.com/,Disfruta de un literatura familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 19 de June de 2025.
146,Feria del Caballo Jerez,Cádiz,2025-02-25 00:00:00,Literatura,Auditiva,2,5,Al aire libre,Desde 30€,https://feriadelcaballojerez.com/,Disfruta de un literatura familiar en Feria del Caballo Jerez en Cádiz el 25 de February de 2025.
147,Karting Ángel Burgueño Madrid,Madrid,2025-05-04 00:00:00,Festival,Cognitiva,3,2,Cubierto,Desde 30€,https://kartingangelburgueno.com/,Disfruta de un festival familiar en Karting Ángel Burgueño Madrid en Madrid el 4 de May de 2025.
148,Museo de la Ciencia Valladolid,Valladolid,2025-03-17 00:00:00,Literatura,Visual,2,5,Al aire libre,Por confirmar,https://museocienciavalladolid.es/,Disfruta de un literatura familiar en Museo de la Ciencia Valladolid en Valladolid el 17 de March de 2025.
149,Concierto Aitana Estadio Metropolitano,Madrid,2025-11-19 00:00:00,Concierto,Cognitiva,5,2,Al aire libre,Gratis,https://aitanamusic.es/,Disfruta de un concierto familiar en Concierto Aitana Estadio Metropolitano en Madrid el 19 de November de 2025.
150,Feria del Caballo Jerez,Cádiz,2025-09-15 00:00:00,Literatura,Cognitiva,2,2,Cubierto,Gratis,https://feriadelcaballojerez.com/,Disfruta de un literatura familiar en Feria del Caballo Jerez en Cádiz el 15 de September de 2025.
151,Karting Ángel Burgueño Madrid,Madrid,2025-05-21 00:00:00,Museo,Movilidad reducida,1,0,Cubierto,Por confirmar,https://kartingangelburgueno.com/,Disfruta de un museo familiar en Karting Ángel Burgueño Madrid en Madrid el 21 de May de 2025.
152,Festival Tomavistas Madrid,Madrid,2025-09-29 00:00:00,Literatura,Cognitiva,2,2,Al aire libre,Desde 5€,https://www.tomavistasfestival.com/,Disfruta de un literatura familiar en Festival Tomavistas Madrid en Madrid el 29 de September de 2025.
153,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-07-15 00:00:00,Exposición,Visual,1,5,Al aire libre,Gratis,https://cac.es/,Disfruta de un exposición familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 15 de July de 2025.
154,Parque Gulliver Valencia,Valencia,2025-11-11 00:00:00,Museo,Cognitiva,2,5,Cubierto,Por confirmar,https://www.visitvalencia.com/,Disfruta de un museo familiar en Parque Gulliver Valencia en Valencia el 11 de November de 2025.
155,Museo del Mar de Galicia,A Coruña,2025-06-21 00:00:00,Museo,Auditiva,1,0,Al aire libre,Desde 20€,https://museodomar.xunta.gal/,Disfruta de un museo familiar en Museo del Mar de Galicia en A Coruña el 21 de June de 2025.
156,Isla Mágica Sevilla,Sevilla,2025-06-08 00:00:00,Exposición,Movilidad reducida,2,5,Cubierto,Desde 30€,https://www.islamagica.es/,Disfruta de un exposición familiar en Isla Mágica Sevilla en Sevilla el 8 de June de 2025.
157,Festival Pirineos Sur,Madrid,2025-07-28 00:00:00,Exposición,Auditiva,1,0,Al aire libre,Desde 10€,https://pirineos-sur.es/,Disfruta de un exposición familiar en Festival Pirineos Sur en Madrid el 28 de July de 2025.
158,Karting Ángel Burgueño Madrid,Madrid,2025-11-26 00:00:00,Exposición,Movilidad reducida,1,5,Al aire libre,Desde 5€,https://kartingangelburgueno.com/,Disfruta de un exposición familiar en Karting Ángel Burgueño Madrid en Madrid el 26 de November de 2025.
159,Feria Medieval Ibiza,Illes Balears,2025-12-04 00:00:00,Literatura,Movilidad reducida,1,5,Al aire libre,Por confirmar,https://ibiza.travel/,Disfruta de un literatura familiar en Feria Medieval Ibiza en Illes Balears el 4 de December de 2025.
160,Castillo de Manzanares el Real,Ciudad Real,2025-08-09 00:00:00,Festival,Ninguna,5,8,Al aire libre,Desde 5€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 9 de August de 2025.
161,Laberinto de Villapresente Cantabria,Cantabria,2025-10-04 00:00:00,Parque Temático,Movilidad reducida,5,0,Al aire libre,Desde 30€,https://laberintodevillapresente.es/,Disfruta de un parque temático familiar en Laberinto de Villapresente Cantabria en Cantabria el 4 de October de 2025.
162,Museo de Cera de Madrid,Madrid,2025-07-15 00:00:00,Parque Temático,Movilidad reducida,4,5,Al aire libre,Desde 10€,https://www.museoceramadrid.com/,Disfruta de un parque temático familiar en Museo de Cera de Madrid en Madrid el 15 de July de 2025.
163,Museo Nacional de Ciencias Naturales,Madrid,2025-04-03 00:00:00,Espectáculo,Auditiva,5,8,Cubierto,Desde 30€,https://www.mncn.csic.es/,Disfruta de un espectáculo familiar en Museo Nacional de Ciencias Naturales en Madrid el 3 de April de 2025.
164,Parque Faunia Madrid,Madrid,2025-07-18 00:00:00,Espectáculo,Movilidad reducida,3,2,Al aire libre,Gratis,https://www.faunia.es/,Disfruta de un espectáculo familiar en Parque Faunia Madrid en Madrid el 18 de July de 2025.
165,Pinocho en el Circo - Teatro San Pol,Barcelona,2025-10-21 00:00:00,Concierto,Ninguna,3,5,Al aire libre,Desde 30€,https://teatrosanpol.com/,Disfruta de un concierto familiar en Pinocho en el Circo - Teatro San Pol en Barcelona el 21 de October de 2025.
166,Castillo de Manzanares el Real,Ciudad Real,2025-01-26 00:00:00,Festival,Cognitiva,5,2,Cubierto,Desde 5€,https://www.comunidad.madrid/cultura/patrimonio-cultural/castillo-manzanares-real,Disfruta de un festival familiar en Castillo de Manzanares el Real en Ciudad Real el 26 de January de 2025.
167,Museo Naval de Madrid,Madrid,2025-05-27 00:00:00,Exposición,Visual,2,8,Al aire libre,Desde 30€,https://www.armada.mde.es/MuseoNaval/,Disfruta de un exposición familiar en Museo Naval de Madrid en Madrid el 27 de May de 2025.
168,Museo de las Ilusiones Madrid,Madrid,2025-06-29 00:00:00,Literatura,Ninguna,2,5,Al aire libre,Desde 10€,https://museumofillusions.es/madrid/,Disfruta de un literatura familiar en Museo de las Ilusiones Madrid en Madrid el 29 de June de 2025.
170,Familyland Tres Cantos,Madrid,2025-02-27 00:00:00,Museo,Ninguna,1,8,Cubierto,Desde 5€,https://familyland.es/,Disfruta de un museo familiar en Familyland Tres Cantos en Madrid el 27 de February de 2025.
171,Feria del Caballo Jerez,Cádiz,2025-02-10 00:00:00,Festival,Visual,5,2,Cubierto,Desde 20€,https://feriadelcaballojerez.com/,Disfruta de un festival familiar en Feria del Caballo Jerez en Cádiz el 10 de February de 2025.
174,CaixaForum Barcelona,Barcelona,2025-06-25 00:00:00,Museo,Movilidad reducida,1,2,Al aire libre,Por confirmar,https://caixaforum.org/es/barcelona,Disfruta de un museo familiar en CaixaForum Barcelona en Barcelona el 25 de June de 2025.
175,Concierto Aitana Estadio Metropolitano,Madrid,2025-02-08 00:00:00,Festival,Ninguna,3,5,Cubierto,Desde 20€,https://aitanamusic.es/,Disfruta de un festival familiar en Concierto Aitana Estadio Metropolitano en Madrid el 8 de February de 2025.
176,Pueblo Español de Barcelona,Barcelona,2025-07-31 00:00:00,Parque Temático,Movilidad reducida,3,8,Cubierto,Por confirmar,https://poble-espanyol.com/,Disfruta de un parque temático familiar en Pueblo Español de Barcelona en Barcelona el 31 de July de 2025.
177,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-03-31 00:00:00,Museo,Auditiva,2,5,Cubierto,Desde 30€,https://www.madrid.es/portales/munimadrid,Disfruta de un museo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 31 de March de 2025.
178,Teleférico de Madrid,Madrid,2025-09-07 00:00:00,Festival,Visual,5,2,Cubierto,Desde 5€,https://teleferico.emtmadrid.es/,Disfruta de un festival familiar en Teleférico de Madrid en Madrid el 7 de September de 2025.
179,Museo de Cera de Madrid,Madrid,2025-08-24 00:00:00,Concierto,Ninguna,5,0,Al aire libre,Desde 20€,https://www.museoceramadrid.com/,Disfruta de un concierto familiar en Museo de Cera de Madrid en Madrid el 24 de August de 2025.
181,Museo de la Felicidad Madrid,Madrid,2025-04-02 00:00:00,Festival,Cognitiva,3,5,Al aire libre,Gratis,https://www.museodelafelicidad.es/,Disfruta de un festival familiar en Museo de la Felicidad Madrid en Madrid el 2 de April de 2025.
182,Museo de la Felicidad Madrid,Madrid,2025-09-01 00:00:00,Festival,Movilidad reducida,3,8,Cubierto,Desde 10€,https://www.museodelafelicidad.es/,Disfruta de un festival familiar en Museo de la Felicidad Madrid en Madrid el 1 de September de 2025.
183,Museo de la Ciencia Valladolid,Valladolid,2025-12-12 00:00:00,Espectáculo,Ninguna,4,5,Al aire libre,Por confirmar,https://museocienciavalladolid.es/,Disfruta de un espectáculo familiar en Museo de la Ciencia Valladolid en Valladolid el 12 de December de 2025.
184,Biblioteca Eugenio Trías actividades infantiles,Madrid,2025-04-01 00:00:00,Espectáculo,Cognitiva,3,0,Cubierto,Por confirmar,https://www.madrid.es/portales/munimadrid,Disfruta de un espectáculo familiar en Biblioteca Eugenio Trías actividades infantiles en Madrid el 1 de April de 2025.
185,Parque Warner Madrid,Madrid,2025-07-16 00:00:00,Espectáculo,Visual,5,2,Cubierto,Desde 10€,https://www.parquewarner.com/,Disfruta de un espectáculo familiar en Parque Warner Madrid en Madrid el 16 de July de 2025.
186,Oceanogràfic Valencia,Valencia,2025-05-02 00:00:00,Parque Temático,Cognitiva,3,8,Cubierto,Desde 30€,https://www.oceanografic.org/,Disfruta de un parque temático familiar en Oceanogràfic Valencia en Valencia el 2 de May de 2025.
187,Festival Tomavistas Madrid,Madrid,2025-12-02 00:00:00,Literatura,Cognitiva,1,0,Cubierto,Desde 5€,https://www.tomavistasfestival.com/,Disfruta de un literatura familiar en Festival Tomavistas Madrid en Madrid el 2 de December de 2025.
188,Ciudad de las Artes y las Ciencias Valencia,Valencia,2025-08-06 00:00:00,Festival,Cognitiva,4,2,Cubierto,Desde 30€,https://cac.es/,Disfruta de un festival familiar en Ciudad de las Artes y las Ciencias Valencia en Valencia el 6 de August de 2025.
189,Festival Emérita Lúdica Mérida,Badajoz,2025-03-14 00:00:00,Concierto,Auditiva,3,5,Al aire libre,Desde 10€,https://meridaludica.com/,Disfruta de un concierto familiar en Festival Emérita Lúdica Mérida en Badajoz el 14 de March de 2025.
190,Feria del Caballo Jerez,Cádiz,2025-07-23 00:00:00,Museo,Ninguna,1,2,Cubierto,Desde 30€,https://feriadelcaballojerez.com/,Disfruta de un museo familiar en Feria del Caballo Jerez en Cádiz el 23 de July de 2025.
192,Dinópolis Teruel,Teruel,2025-07-28 00:00:00,Espectáculo,Cognitiva,5,0,Al aire libre,Desde 5€,https://www.dinopolis.com/,Disfruta de un espectáculo familiar en Dinópolis Teruel en Teruel el 28 de July de 2025.
193,Parque Warner Madrid,Madrid,2025-06-11 00:00:00,Parque Temático,Cognitiva,4,0,Al aire libre,Desde 5€,https://www.parquewarner.com/,Disfruta de un parque temático familiar en Parque Warner Madrid en Madrid el 11 de June de 2025.
194,Oceanogràfic Valencia,Valencia,2025-04-07 00:00:00,Exposición,Cognitiva,2,0,Cubierto,Desde 5€,https://www.oceanografic.org/,Disfruta de un exposición familiar en Oceanogràfic Valencia en Valencia el 7 de April de 2025.
195,Teleférico de Madrid,Madrid,2025-05-20 00:00:00,Museo,Auditiva,1,5,Cubierto,Desde 30€,https://teleferico.emtmadrid.es/,Disfruta de un museo familiar en Teleférico de Madrid en Madrid el 20 de May de 2025.
